N,P,K,temperature,humidity,ph,rainfall,label,NPK_ratio,NP_ratio,NK_ratio,PK_ratio,nutrient_sum,nutrient_balance,nutrient_dominance,temp_humidity_index,heat_stress_index,water_stress_index,moisture_availability,evapotranspiration,ph_deviation_neutral,acidic_soil,alkaline_soil,climate_zone,rainfall_category,N_category,P_category,K_category,tropical_suitability,temperate_suitability,arid_suitability
82,43,38,23.28617173,81.43321641,5.105588355,242.3170629,rice,1.0,1.8636363636363635,2.1025641025641026,1.1025641025641026,163,24.090108620206205,0.5,18.96267861849514,4.323493111504859,10.406049809716833,197.32657822971282,1.7842297441881296,1.894411645,1,0,temperate,high,high,medium,low,0,0,0
84,50,44,25.48591986,81.40633547,5.935344406,182.6549356,rice,0.8842105263157894,1.6470588235294117,1.8666666666666667,1.1111111111111112,178,21.571586249817916,0.4692737430167598,20.747153418846956,4.738766441153045,7.166895941106517,148.69268962704845,2.594381819241158,1.0646555940000004,1,0,temperate,moderate,high,medium,medium,1,0,0
81,53,42,23.67575393,81.03569343,5.17782304,233.7034975,rice,0.84375,1.5,1.8837209302325582,1.2325581395348837,176,20.108041509140897,0.4576271186440678,19.185811371955975,4.489942558044024,9.871005510150612,189.3832497692877,1.9212132492985152,1.8221769600000002,1,0,temperate,high,high,medium,medium,0,0,0
91,50,40,20.82477109,84.1341879,6.462391607,230.2242223,rice,1.0,1.7843137254901962,2.2195121951219514,1.2195121951219512,181,27.024680078279065,0.5,17.520752038605476,3.3040190513945213,11.055306265073574,193.69727978119573,1.4351309425161738,0.5376083930000002,1,0,temperate,high,high,medium,low,0,0,0
93,53,38,26.92995077,81.91411159,7.069172227,290.6793783,rice,1.0108695652173914,1.7222222222222223,2.3846153846153846,1.358974358974359,184,28.431203515386635,0.5027027027027027,22.059429924869864,4.870520845130135,10.793906783662493,238.10743030978026,1.6755646284971206,0.06917222700000014,0,0,temperate,high,high,medium,low,1,0,0
90,44,38,23.83509503,83.88387074,7.473134377,241.2013513,rice,1.0843373493975903,2.0,2.3076923076923075,1.1282051282051282,172,28.448784391135824,0.5202312138728323,19.99380030572137,3.8412947242786344,10.119588405098126,202.32902974762533,1.5925676633133499,0.47313437700000005,0,0,temperate,high,high,medium,low,0,0,0
81,45,35,26.52872817,80.12267476,6.158376967,218.9163567,rice,1.0,1.7608695652173914,2.25,1.25,161,24.193663082165404,0.5,21.255526589613602,5.273201580386401,8.25204869593264,175.40164047518246,2.408774593125869,0.8416230330000003,1,0,temperate,high,high,medium,low,1,0,0
78,40,38,26.46428311,83.85642678,7.549873681,248.2256491,rice,0.9873417721518988,1.9024390243902438,2.0,1.0256410256410255,156,22.538855339169288,0.4968152866242038,22.192002188989058,4.272280921010942,9.37964758267733,208.15315968672124,1.7211279078133515,0.5498736810000002,0,1,temperate,high,medium,low,low,1,0,0
60,51,36,22.69657794,82.81088865,6.028321558,256.9964761,rice,0.6818181818181818,1.1538461538461537,1.6216216216216217,1.3783783783783783,147,12.12435565298214,0.40540540540540543,18.795237885253865,3.901340054746137,11.323137645656903,212.82106565759486,1.518051964739036,0.971678442,1,0,temperate,high,medium,medium,low,0,0,0
88,46,42,22.68319059,83.46358271,6.604993475,194.2651719,rice,0.9887640449438202,1.872340425531915,2.046511627906977,1.069767441860465,176,25.482019804821856,0.4971751412429379,18.932203539351587,3.7509870506484133,8.56427895931196,162.14067242548018,1.9308592548844898,0.39500652500000033,0,0,temperate,moderate,high,medium,medium,0,0,0
93,47,37,21.53346343,82.14004101,6.500343222,295.9248796,rice,1.0941176470588236,1.9375,2.4473684210526314,1.236842105263158,177,29.866369046136157,0.5224719101123596,17.687595692275355,3.8458677377246464,13.742558439889573,243.07281746223313,1.2996094626863022,0.4996567780000003,0,0,temperate,high,high,medium,low,0,0,0
60,55,45,21.40865769,83.3293191,5.935745417,287.5766935,rice,0.594059405940594,1.0714285714285714,1.3043478260869565,1.1956521739130435,160,7.637626158259733,0.37267080745341613,17.839688681526788,3.5689690084732097,13.432728836349572,239.63570058384397,1.2410494623317623,1.0642545830000003,1,0,temperate,high,medium,medium,medium,0,0,0
78,35,44,26.54348085,84.67353597,7.072655622,183.6222657,rice,0.975,2.1666666666666665,1.7333333333333334,0.7777777777777778,157,22.678918257565403,0.4936708860759494,22.47530380521481,4.0681770447851875,6.917791480991839,155.4794651964185,2.2155140223744594,0.07265562200000009,0,0,temperate,moderate,medium,low,medium,1,0,0
65,37,40,23.35905428,83.59512273,5.333322606,188.413665,rice,0.8333333333333334,1.7105263157894737,1.5853658536585367,0.9024390243902439,142,15.37313674346694,0.45454545454545453,19.527030093933316,3.8320241860666817,8.06598001535189,157.50463449684105,2.0338355957709764,1.6666773939999997,1,0,temperate,moderate,medium,low,low,0,0,0
71,54,16,22.61359953,63.69070564,5.749914421,87.75953857,maize,1.0,1.290909090909091,4.176470588235294,3.176470588235294,141,28.160255680657446,0.5,14.402761111260723,8.210838418739277,3.8808301373505403,55.894669381640966,9.356063799480932,1.2500855790000003,1,0,temperate,moderate,medium,medium,low,0,1,0
61,44,17,26.10018422,71.57476937,6.931756558,102.2662445,maize,0.9838709677419355,1.3555555555555556,3.388888888888889,2.4444444444444446,122,22.18858565419016,0.4959349593495935,18.681146660610132,7.419037559389867,3.9182192599865107,73.19682864423531,7.254629908102147,0.06824344199999999,0,0,temperate,moderate,medium,medium,low,0,0,0
80,43,16,23.55882094,71.59351368,6.657964753,66.71995467,maize,1.3333333333333333,1.8181818181818181,4.705882352941177,2.5294117647058822,139,32.129944496269104,0.5714285714285714,16.866587692525606,6.692233247474395,2.8320583122527014,47.76715987395625,10.030332425395807,0.3420352470000001,0,0,temperate,low,medium,medium,low,0,0,1
73,58,21,19.97215954,57.68272924,6.596060648,60.65171481,maize,0.9125,1.2372881355932204,3.3181818181818183,2.6363636363636362,152,26.764404221527766,0.477124183006536,11.52048671083903,8.451672829160971,3.0368130541180327,34.98556443326928,13.93476318952732,0.4039393520000001,0,0,temperate,low,medium,medium,low,0,0,0
61,38,20,18.47891261,62.69503871,5.970458434,65.43835393,maize,1.0338983050847457,1.564102564102564,2.9047619047619047,1.8095238095238095,119,20.55075018906447,0.5083333333333333,11.58536141402657,6.893551195973429,3.5412448400555543,41.02660132760031,10.53442023212797,1.0295415659999998,1,0,temperate,low,medium,low,low,0,0,0
68,41,16,21.77689322,57.80840636,6.158830619,102.0861694,maize,1.1724137931034482,1.619047619047619,4.0,2.411764705882353,125,26.006409466386035,0.5396825396825397,12.588874925200889,9.188018294799113,4.687820634866482,59.01438764410997,9.000257673297625,0.8411693810000003,1,0,temperate,moderate,medium,medium,low,0,1,0
93,41,17,25.6217169,66.50415474,6.047906679,105.4654703,maize,1.576271186440678,2.2142857142857144,5.166666666666667,2.2777777777777777,151,38.85013942488924,0.6118421052631579,17.039506254220733,8.582210645779268,4.116253048600346,70.13891956558075,8.137460176650126,0.9520933210000004,1,0,temperate,moderate,high,medium,low,0,0,0
89,60,19,25.19192419,66.6902901,5.913664501,78.06639649,maize,1.1125,1.459016393442623,4.45,3.0,168,35.17101079013795,0.5266272189349113,16.800567324083076,8.391356865916926,3.09886596598241,52.06270628979721,10.748999881135573,1.0863354989999996,1,0,temperate,low,high,medium,low,0,0,1
76,44,17,20.41683147,62.5542482,5.855442401,65.27798457,maize,1.2258064516129032,1.6888888888888889,4.222222222222222,2.4444444444444446,137,29.53528962670475,0.5507246376811594,12.771595432319511,7.645236037680491,3.1972632318544574,40.83415248787551,11.711813849709502,1.1445575989999996,1,0,temperate,low,medium,medium,low,0,0,1
67,60,25,24.92162194,66.78627406,5.750254943,109.2162279,maize,0.7790697674418605,1.098360655737705,2.576923076923077,2.3076923076923075,152,22.501851775650227,0.43790849673202614,16.644222729045488,8.277399210954512,4.38238844016426,72.94144928328818,7.578909627361806,1.2497450570000002,1,0,temperate,moderate,medium,medium,low,0,1,0
70,44,19,23.31689124,73.4541537,5.852607099,94.29712821,maize,1.09375,1.5555555555555556,3.5,2.2,133,25.501633934580216,0.5223880597014925,17.127225129491435,6.189666110508563,4.044155253777304,69.26515749005947,6.564002772941459,1.147392901,1,0,temperate,moderate,medium,medium,low,0,1,0
90,49,21,24.84016732,68.3584573,6.472523287,74.05474936,maize,1.267605633802817,1.8,4.090909090909091,2.227272727272727,160,34.70350606687073,0.5590062111801242,16.980355170690753,7.859812149309246,2.9812500216282762,50.62268421987762,10.613515294070595,0.5274767130000004,1,0,temperate,low,high,medium,low,0,0,1
62,52,16,22.27526694,58.84015925,6.967057762,63.87020584,maize,0.8985507246376812,1.169811320754717,3.6470588235294117,3.0588235294117645,130,24.193663082165404,0.4732824427480916,13.106802540858602,9.1684643991414,2.867314946754124,37.581330829558794,14.3548377190284,0.0329422380000004,0,0,temperate,low,medium,medium,low,0,0,1
92,44,16,18.87751445,65.76816093,6.082973754,94.76189431,maize,1.5081967213114753,2.0444444444444443,5.411764705882353,2.588235294117647,152,38.4360941477322,0.6013071895424836,12.415394083060002,6.462120366939997,5.019828990781146,62.32315515011731,6.819323752435861,0.9170262459999998,1,0,temperate,moderate,high,medium,low,0,1,0
66,54,21,25.19008683,60.2001687,5.919045532,72.12375573,maize,0.868421052631579,1.2,3.0,2.4545454545454546,141,23.302360395462088,0.4647887323943662,15.16447476733648,10.025612062663518,2.8631801159218155,43.418622622235915,13.900568489798358,1.0809544679999998,1,0,temperate,low,medium,medium,low,0,0,1
63,58,22,18.25405352,55.28220433,6.204747653,63.72358154,maize,0.7777777777777778,1.0677966101694916,2.739130434782609,2.5217391304347827,143,22.368132093076824,0.4375,10.091243165433957,8.162810354566043,3.490927725733983,35.22780055333696,12.809716838408018,0.7952523469999999,1,0,temperate,low,medium,medium,low,0,0,0
70,47,17,24.6129118,70.4162444,6.600827017,104.1626147,maize,1.0769230769230769,1.4583333333333333,3.888888888888889,2.611111111111111,134,26.57693235370353,0.5185185185185185,17.331488127044437,7.281423672955562,4.232031364123282,73.34740134058232,6.990438646271388,0.3991729829999997,0,0,temperate,moderate,medium,medium,low,0,1,0
61,41,17,25.1420613,65.26185135,6.021902237,76.68456006,maize,1.0338983050847457,1.4523809523809523,3.388888888888889,2.2777777777777777,119,22.03028218914441,0.5083333333333333,16.408174671931878,8.733886628068122,3.050050636063002,50.04576359475866,11.38936784827937,0.9780977630000001,1,0,temperate,low,medium,medium,low,0,0,1
66,53,19,23.09348056,60.1159381,6.033550195,65.49730729,maize,0.9041095890410958,1.2222222222222223,3.3,2.65,138,24.269322199023193,0.4748201438848921,13.882862478585134,9.210618081414866,2.8361817145678447,39.374320707623184,14.062590452204935,0.9664498049999999,1,0,temperate,low,medium,medium,low,0,0,1
74,55,19,18.05033737,62.89366992,6.28886807,84.23613484,maize,0.9866666666666667,1.3214285714285714,3.7,2.75,148,27.934447074057744,0.4966442953020134,11.352519604934209,6.697817765065792,4.666734649514199,52.97919659963573,7.9512406140046386,0.7111319299999996,1,0,temperate,moderate,medium,medium,low,0,1,0
77,57,21,24.9321581,73.80435276,6.550563823,79.74078719,maize,0.9746835443037974,1.3275862068965518,3.5,2.590909090909091,155,28.37839553839035,0.4935897435897436,18.401017914804914,6.531140185195086,3.1983106664962153,58.85217187130849,8.190463645202303,0.44943617699999994,0,0,temperate,low,medium,medium,low,0,0,1
99,50,15,18.14710054,71.09445342,5.573286437,88.07753741,maize,1.5,1.9411764705882353,6.1875,3.125,164,42.19399641339196,0.6,12.901581940490866,5.245518599509133,4.853532233199387,62.61824380743552,5.955569097136877,1.4267135629999999,1,0,temperate,moderate,high,medium,low,0,1,0
74,56,22,18.28362235,66.65952796,6.829199275,80.97573281,maize,0.9367088607594937,1.2982456140350878,3.217391304347826,2.4347826086956523,152,26.407069760451144,0.48366013071895425,12.18777635249906,6.095845997500941,4.428867062549013,53.978041253296844,7.5279911474270005,0.17080072500000032,0,0,temperate,moderate,medium,medium,low,0,1,0
83,45,21,18.83344471,58.75082029,5.716222912,79.7532896,maize,1.2388059701492538,1.8043478260869565,3.772727272727273,2.0454545454545454,149,31.262330900515614,0.5533333333333333,11.064803255988611,7.768641454011388,4.234662900390887,46.85571184825926,9.740841403501665,1.283777088,1,0,temperate,low,high,medium,low,0,0,0
100,48,16,25.71895816,67.22190688,5.54990242,74.51490791,maize,1.5384615384615385,2.0408163265306123,5.882352941176471,2.823529411764706,164,42.39496825489239,0.6060606060606061,17.288774104821364,8.430184055178637,2.897275521288068,50.09034200697796,11.31341941046309,1.4500975800000004,1,0,temperate,low,high,medium,low,0,0,1
79,51,16,25.33797709,68.49835977,6.586244581,96.46380213,maize,1.161764705882353,1.5192307692307692,4.647058823529412,3.0,146,31.56474826976026,0.5374149659863946,17.356098705548376,7.981878384451624,3.8070838010217813,66.07612223082832,8.274480383527491,0.4137554190000001,0,0,temperate,moderate,medium,medium,low,0,0,0
94,39,18,23.89114571,57.48775781,5.893093135,102.8301942,maize,1.6206896551724137,2.35,4.947368421052632,2.0526315789473686,151,39.24708057083142,0.618421052631579,13.734483983799004,10.156661726200996,4.304113140834383,59.114772997248664,9.8771200474899,1.106906865,1,0,temperate,moderate,high,low,low,0,1,0
75,49,15,21.53574127,71.50905983,5.918263801,102.4852929,maize,1.1538461538461537,1.5,4.6875,3.0625,139,30.088757590391353,0.5357142857142857,15.400006109598301,6.135735160401698,4.758846775465557,73.28626941681175,5.986942113136799,1.0817361989999998,1,0,temperate,moderate,medium,medium,low,0,1,0
78,48,22,23.08974909,63.10459626,5.588650585,70.43473609,maize,1.0985915492957747,1.5918367346938775,3.391304347826087,2.0869565217391304,148,28.0237994093116,0.5234899328859061,14.570692940691524,8.519056149308476,3.0504764610242026,44.44755583639101,12.09496424949049,1.411349415,1,0,temperate,low,medium,medium,low,0,0,1
87,54,20,25.61707368,63.4711755,6.576418207,108.8303762,maize,1.16,1.5818181818181818,4.142857142857143,2.5714285714285716,161,33.50124375800596,0.5370370370370371,16.25945779339711,9.357615886602892,4.248353170993417,69.07591907521223,8.598349296713073,0.4235817930000003,0,0,temperate,moderate,high,medium,low,0,0,0
87,35,25,21.44526922,63.1621551,6.178056304,65.88951188,maize,1.4262295081967213,2.4166666666666665,3.3461538461538463,1.3461538461538463,147,33.28663395418648,0.5878378378378378,13.545294206348961,7.89997501365104,3.0724497419016314,41.61723568827853,11.98973066918255,0.821943696,1,0,temperate,low,high,low,low,0,0,1
63,43,19,18.51816776,55.53128131,6.641906353,90.988051,maize,1.0,1.4318181818181819,3.15,2.15,125,22.03028218914441,0.5,10.283375832263324,8.234791927736675,4.913447819418609,50.526830559296265,9.050410287100968,0.35809364699999957,0,0,temperate,moderate,medium,medium,low,0,1,0
84,57,25,22.53510514,67.99257471,6.489040367,64.40866039,maize,1.0120481927710843,1.4482758620689655,3.230769230769231,2.1923076923076925,166,29.53528962670475,0.5029940119760479,15.322198198291549,7.21290694170845,2.858147765003061,43.79310653538092,11.198660083960256,0.5109596329999997,1,0,temperate,low,high,medium,low,0,0,1
64,35,23,23.02038334,61.89472002,5.680361038,63.03843397,maize,1.0847457627118644,1.7777777777777777,2.6666666666666665,1.4583333333333333,122,21.07921567168317,0.5203252032520326,14.248401815823724,8.771981524176274,2.738374641245223,39.01746221072407,13.91529099271543,1.319638962,1,0,temperate,low,medium,low,low,0,0,1
60,46,22,24.89364635,65.61418761,6.625404348,87.9298085,maize,0.8695652173913043,1.2765957446808511,2.608695652173913,2.0,128,19.2180470738661,0.46511627906976744,16.333763819058916,8.559882530941083,3.532218914968236,57.69442951430372,9.734904097898818,0.374595652,0,0,temperate,moderate,medium,medium,low,0,1,0
98,44,21,25.77175115,74.089114,6.524478032,107.4931917,maize,1.4848484848484849,2.1777777777777776,4.454545454545454,2.0,163,39.5263625107767,0.5975609756097561,19.09406208931981,6.677689060680191,4.170969643248321,79.64075334085153,6.212197214607584,0.4755219679999998,0,0,temperate,moderate,high,medium,low,0,0,0
75,56,18,19.39851734,62.35750641,5.696205468,60.95197486,maize,1.0,1.3157894736842106,3.9473684210526314,2.9473684210526314,149,29.022979401386987,0.5,12.096431693735463,7.30208564626454,3.142094511229279,38.008131630346085,11.980064080018128,1.3037945320000004,1,0,temperate,low,medium,medium,low,0,0,0
86,55,21,21.54156232,59.64024162,6.803931519,109.7515385,maize,1.1168831168831168,1.5357142857142858,3.909090909090909,2.5,162,32.51153641401772,0.5276073619631901,12.847439816370876,8.694122503629124,5.0948736618839625,65.45608274306731,7.921640664407747,0.19606848100000018,0,0,temperate,moderate,high,medium,low,0,1,0
98,35,18,23.79746068,74.82913698,6.252797548,91.76337172,maize,1.8148148148148149,2.7222222222222223,5.157894736842105,1.8421052631578947,151,42.146569650842686,0.6447368421052632,17.80743444999884,5.990026230001161,3.8560152679281576,68.66573912182538,6.527687592254877,0.7472024519999998,1,0,temperate,moderate,high,low,low,0,1,0
